id_record,id_study,id_control,id_effect,authors,title,publication_year,container,record_type,doi,language_record,language_materials,country,population,modality,incentives,incentive_notes,preregistered,open_data,open_data_claimed,open_materials,n_total,n_control,n_mi,within_between,accuracy_control_prop,accuracy_mi_prop,accuracy_control_mean,accuracy_mi_mean,accuracy_control_sd,accuracy_mi_sd,accuracy_type,accuracy_reverse,test_statistic,statistic_type,control_type,notes_comparison,notes_source,age_mean,age_median,age_sd,age_min,age_max,gender_female_prop,neuro_condition,preevent_valence,preevent_warning,preevent_alcohol,event_medium,event_materials,event_valence,postevent_recall,postevent_warning,postevent_retention_interval,exposure_medium,exposure_method,exposure_credibility,exposure_valence,postexposure_recall,postexposure_retention_interval,postexposure_warning,postexposure_correction,test_type,test_medium,item_centrality,items_control,items_misled,items_total,notes_moderators,notes_general,,total_accuracy_control_mean,total_accuracy_mi_mean,total_accuracy_control_sd,total_accuracy_mi_sd,total_accuracy_control_prop,total_accuracy_mi_prop,id,,,,,,,
074,074_01,074_01_15,0290,roebers et al,Differences and Similarities in Event Recall and Suggestibility Between Children and Adults in Germany and the United States,2002,,article ,10.1027//1618-3169.49.2.132,en,de,de,children,field,NA,NA,0,0,0,0,211,12,12,between,NA,NA,.344,.26,.161,.164,proportion,1,omit,omit,neutral,FRG 4th appearance,"Table 2, table 3 (MISINFO should be reversed) p. 137",10.08,NA,0.66,NA,NA,.45,NA,no_manipulation,0,0,audiovisual,bike_theft_video_roebers_et_al_2002,NA,1,0,168,live,interview,NA,no_manipulation,0,0,0,0,recognition,live,peripheral,8,8,23,appearence (peripheral) details,gender distr and mean age was generlized across all conditions (from the american and the german sample). MI values must be reversed.,,0.656,0.740,.161,.164,NA,NA,297,,,,,,,
074,074_01,074_01_16,0291,roebers et al,Differences and Similarities in Event Recall and Suggestibility Between Children and Adults in Germany and the United States,2002,,article ,10.1027//1618-3169.49.2.132,en,de,de,students ,lab,course_credit,NA,0,0,0,0,211,12,11,between,NA,NA,.375,.136,.185,.087,proportion,1,omit,omit,neutral,FRG adults appearance,"Table 2, table 3 (MISINFO should be reversed) p. 137",21.33,NA,4.75,NA,NA,.45,NA,no_manipulation,0,0,audiovisual,bike_theft_video_roebers_et_al_2002,NA,1,0,168,live,interview,NA,no_manipulation,0,0,0,0,recognition,live,peripheral,8,8,23,appearence (peripheral) details,gender distr and mean age was generlized across all conditions (from the american and the german sample). MI values must be reversed.,,0.625,0.864,.185,.087,NA,NA,298,,,,,,,
075,075_01,075_01_01,0292,roebers et al ,Social influence and children's event recall and suggestibility,2005,,article ,10.1080/17405620444000274,en,de,de,children,field,goods,NA,0,0,0,0,251,17,18,between,NA,NA,.188,.215,.069,.101,proportion,0,omit,omit,no misinformation,"8, strong social influence vs no misleading interview","Table 2, p.59",7.92,NA,0.33,NA,NA,.552,NA,no_manipulation,0,0,audiovisual,gang_theft_fight_weber_1993,NA,0,0,312,live,cowitness,NA,no_manipulation,0,0,0,0,free_recall,live,NA,19,19,44,strong social influence,"the social influence of misleading questions was experimentally manipulated through the presence and answering behaviour of an adult confederate. they had two recall tests, data has been extracted from both",,.188,.215,.069,.101,NA,NA,299,,,,,,,
075,075_01,075_01_01,0293,roebers et al ,Social influence and children's event recall and suggestibility,2005,,article ,10.1080/17405620444000274,en,de,de,children,field,goods,NA,0,0,0,0,251,17,18,between,NA,NA,.188,.217,.069,.118,proportion,0,omit,omit,no misinformation,"8, low social influence vs no misleading interview","Table 2, p.59",7.92,NA,0.33,NA,NA,.552,NA,no_manipulation,0,0,audiovisual,gang_theft_fight_weber_1993,NA,0,0,312,live,cowitness,NA,no_manipulation,0,0,0,0,free_recall,live,NA,19,19,44,low social influence,"the social influence of misleading questions was experimentally manipulated through the presence and answering behaviour of an adult confederate. they had two recall tests, data has been extracted from both",,.188,.217,.069,.118,NA,NA,300,,,,,,,
075,075_01,075_01_01,0294,roebers et al ,Social influence and children's event recall and suggestibility,2005,,article ,10.1080/17405620444000274,en,de,de,children,field,goods,NA,0,0,0,0,251,17,23,between,NA,NA,.188,.207,.069,.091,proportion,0,omit,omit,no misinformation,"8, no confederate vs no misleading interview","Table 2, p.59",7.92,NA,0.33,NA,NA,.552,NA,no_manipulation,0,0,audiovisual,gang_theft_fight_weber_1993,NA,0,0,312,live,interview,NA,no_manipulation,0,0,0,0,free_recall,live,NA,19,19,44,NA,"the social influence of misleading questions was experimentally manipulated through the presence and answering behaviour of an adult confederate. they had two recall tests, data has been extracted from both",,.188,.207,.069,.091,NA,NA,301,,,,,,,
075,075_01,075_01_02,0295,roebers et al ,Social influence and children's event recall and suggestibility,2005,,article ,10.1080/17405620444000274,en,de,de,children,field,goods,NA,0,0,0,0,251,23,22,between,NA,NA,.258,.294,.094,.119,proportion,0,omit,omit,no misinformation,"9, strong social influence vs no misleading interview","Table 2, p.59",9,NA,0.33,NA,NA,.512,NA,no_manipulation,0,0,audiovisual,gang_theft_fight_weber_1993,NA,0,0,312,live,cowitness,NA,no_manipulation,0,0,0,0,free_recall,live,NA,19,19,44,strong social influence,"the social influence of misleading questions was experimentally manipulated through the presence and answering behaviour of an adult confederate. they had two recall tests, data has been extracted from both",,.258,.294,.094,.119,NA,NA,302,,,,,,,
075,075_01,075_01_02,0296,roebers et al ,Social influence and children's event recall and suggestibility,2005,,article ,10.1080/17405620444000274,en,de,de,children,field,goods,NA,0,0,0,0,251,23,21,between,NA,NA,.258,.309,.094,.119,proportion,0,omit,omit,no misinformation,"9, low social influence vs no misleading interview","Table 2, p.59",9,NA,0.33,NA,NA,.512,NA,no_manipulation,0,0,audiovisual,gang_theft_fight_weber_1993,NA,0,0,312,live,cowitness,NA,no_manipulation,0,0,0,0,free_recall,live,NA,19,19,44,low social influence,"the social influence of misleading questions was experimentally manipulated through the presence and answering behaviour of an adult confederate. they had two recall tests, data has been extracted from both",,.258,.309,.094,.119,NA,NA,303,,,,,,,
075,075_01,075_01_02,0297,roebers et al ,Social influence and children's event recall and suggestibility,2005,,article ,10.1080/17405620444000274,en,de,de,children,field,goods,NA,0,0,0,0,251,23,20,between,NA,NA,.258,.213,.094,.112,proportion,0,omit,omit,no misinformation,"9, no confederate vs no misleading interview","Table 2, p.59",9,NA,0.33,NA,NA,.512,NA,no_manipulation,0,0,audiovisual,gang_theft_fight_weber_1993,NA,0,0,312,live,interview,NA,no_manipulation,0,0,0,0,free_recall,live,NA,19,19,44,NA,"the social influence of misleading questions was experimentally manipulated through the presence and answering behaviour of an adult confederate. they had two recall tests, data has been extracted from both",,.258,.213,.094,.112,NA,NA,304,,,,,,,
075,075_01,075_01_03,0298,roebers et al ,Social influence and children's event recall and suggestibility,2005,,article ,10.1080/17405620444000274,en,de,de,children,field,goods,NA,0,0,0,0,251,22,24,between,NA,NA,.265,.283,.111,.121,proportion,0,omit,omit,no misinformation,"10, strong social influence vs no misleading interview","Table 2, p.59",9.92,NA,0.42,NA,NA,.494,NA,no_manipulation,0,0,audiovisual,gang_theft_fight_weber_1993,NA,0,0,312,live,cowitness,NA,no_manipulation,0,0,0,0,free_recall,live,NA,19,19,44,strong social influence,"the social influence of misleading questions was experimentally manipulated through the presence and answering behaviour of an adult confederate. they had two recall tests, data has been extracted from both",,.265,.283,.111,.121,NA,NA,305,,,,,,,
075,075_01,075_01_03,0299,roebers et al ,Social influence and children's event recall and suggestibility,2005,,article ,10.1080/17405620444000274,en,de,de,children,field,goods,NA,0,0,0,0,251,22,25,between,NA,NA,.265,.339,.111,.112,proportion,0,omit,omit,no misinformation,"10, low social influence vs no misleading interview","Table 2, p.59",9.92,NA,0.42,NA,NA,.494,NA,no_manipulation,0,0,audiovisual,gang_theft_fight_weber_1993,NA,0,0,312,live,cowitness,NA,no_manipulation,0,0,0,0,free_recall,live,NA,19,19,44,low social influence,"the social influence of misleading questions was experimentally manipulated through the presence and answering behaviour of an adult confederate. they had two recall tests, data has been extracted from both",,.265,.339,.111,.112,NA,NA,306,,,,,,,
075,075_01,075_01_03,0300,roebers et al ,Social influence and children's event recall and suggestibility,2005,,article ,10.1080/17405620444000274,en,de,de,children,field,goods,NA,0,0,0,0,251,22,18,between,NA,NA,.265,.278,.111,.091,proportion,0,omit,omit,no misinformation,"10, no confederate vs no misleading interview","Table 2, p.59",9.92,NA,0.42,NA,NA,.494,NA,no_manipulation,0,0,audiovisual,gang_theft_fight_weber_1993,NA,0,0,312,live,interview,NA,no_manipulation,0,0,0,0,free_recall,live,NA,19,19,44,NA,"the social influence of misleading questions was experimentally manipulated through the presence and answering behaviour of an adult confederate. they had two recall tests, data has been extracted from both",,.265,.278,.111,.091,NA,NA,307,,,,,,,
075,075_01,075_01_04,0301,roebers et al ,Social influence and children's event recall and suggestibility,2005,,article ,10.1080/17405620444000274,en,de,de,children,field,goods,NA,0,0,0,0,251,17,18,between,NA,NA,.806,.665,.091,.095,proportion,0,omit,omit,no misinformation,"8, strong social influence vs no misleading interview CORRECT","Table 3, p.60",7.92,NA,0.33,NA,NA,.552,NA,no_manipulation,0,0,audiovisual,gang_theft_fight_weber_1993,NA,0,0,312,live,cowitness,NA,no_manipulation,1,0,0,0,recognition,live,NA,19,19,27,strong social influence,"the social influence of misleading questions was experimentally manipulated through the presence and answering behaviour of an adult confederate. they had two recall tests, data has been extracted from both",,.806,.665,.091,.095,NA,NA,308,,,,,,,
075,075_01,075_01_04,0302,roebers et al ,Social influence and children's event recall and suggestibility,2005,,article ,10.1080/17405620444000274,en,de,de,children,field,goods,NA,0,0,0,0,251,17,18,between,NA,NA,.806,.798,.091,.097,proportion,0,omit,omit,no misinformation,"8, low social influence vs no misleading interview CORRECT","Table 3, p.60",7.92,NA,0.33,NA,NA,.552,NA,no_manipulation,0,0,audiovisual,gang_theft_fight_weber_1993,NA,0,0,312,live,cowitness,NA,no_manipulation,1,0,0,0,recognition,live,NA,19,19,27,low social influence,"the social influence of misleading questions was experimentally manipulated through the presence and answering behaviour of an adult confederate. they had two recall tests, data has been extracted from both",,.806,.798,.091,.097,NA,NA,309,,,,,,,
075,075_01,075_01_04,0303,roebers et al ,Social influence and children's event recall and suggestibility,2005,,article ,10.1080/17405620444000274,en,de,de,children,field,goods,NA,0,0,0,0,251,17,23,between,NA,NA,.806,.667,.091,.153,proportion,0,omit,omit,no misinformation,"8, no confederate vs no misleading interview CORRECT","Table 3, p.60",7.92,NA,0.33,NA,NA,.552,NA,no_manipulation,0,0,audiovisual,gang_theft_fight_weber_1993,NA,0,0,312,live,interview,NA,no_manipulation,1,0,0,0,recognition,live,NA,19,19,27,NA,"the social influence of misleading questions was experimentally manipulated through the presence and answering behaviour of an adult confederate. they had two recall tests, data has been extracted from both",,.806,.667,.091,.153,NA,NA,310,,,,,,,
075,075_01,075_01_05,0304,roebers et al ,Social influence and children's event recall and suggestibility,2005,,article ,10.1080/17405620444000274,en,de,de,children,field,goods,NA,0,0,0,0,251,23,22,between,NA,NA,.844,.697,.091,.10,proportion,0,omit,omit,no misinformation,"9, strong social influence vs no misleading interview CORRECT","Table 3, p.60",9,NA,0.33,NA,NA,.512,NA,no_manipulation,0,0,audiovisual,gang_theft_fight_weber_1993,NA,0,0,312,live,cowitness,NA,no_manipulation,1,0,0,0,recognition,live,NA,19,19,27,strong social influence,"the social influence of misleading questions was experimentally manipulated through the presence and answering behaviour of an adult confederate. they had two recall tests, data has been extracted from both",,.844,.697,.091,.10,NA,NA,311,,,,,,,
075,075_01,075_01_05,0305,roebers et al ,Social influence and children's event recall and suggestibility,2005,,article ,10.1080/17405620444000274,en,de,de,children,field,goods,NA,0,0,0,0,251,23,21,between,NA,NA,.844,.791,.091,.092,proportion,0,omit,omit,no misinformation,"9, low social influence vs no misleading interview CORRECT","Table 3, p.60",9,NA,0.33,NA,NA,.512,NA,no_manipulation,0,0,audiovisual,gang_theft_fight_weber_1993,NA,0,0,312,live,cowitness,NA,no_manipulation,1,0,0,0,recognition,live,NA,19,19,27,low social influence,"the social influence of misleading questions was experimentally manipulated through the presence and answering behaviour of an adult confederate. they had two recall tests, data has been extracted from both",,.844,.791,.091,.092,NA,NA,312,,,,,,,
075,075_01,075_01_05,0306,roebers et al ,Social influence and children's event recall and suggestibility,2005,,article ,10.1080/17405620444000274,en,de,de,children,field,goods,NA,0,0,0,0,251,23,20,between,NA,NA,.844,.711,.091,.097,proportion,0,omit,omit,no misinformation,"9, no confederate vs no misleading interview CORRECT","Table 3, p.60",9,NA,0.33,NA,NA,.512,NA,no_manipulation,0,0,audiovisual,gang_theft_fight_weber_1993,NA,0,0,312,live,interview,NA,no_manipulation,1,0,0,0,recognition,live,NA,19,19,27,NA,"the social influence of misleading questions was experimentally manipulated through the presence and answering behaviour of an adult confederate. they had two recall tests, data has been extracted from both",,.844,.711,.091,.097,NA,NA,313,,,,,,,
075,075_01,075_01_06,0307,roebers et al ,Social influence and children's event recall and suggestibility,2005,,article ,10.1080/17405620444000274,en,de,de,children,field,goods,NA,0,0,0,0,251,22,24,between,NA,NA,.83,.727,.097,.144,proportion,0,omit,omit,no misinformation,"10, strong social influence vs no misleading interview CORRECT","Table 3, p.60",9.92,NA,0.42,NA,NA,.494,NA,no_manipulation,0,0,audiovisual,gang_theft_fight_weber_1993,NA,0,0,312,live,cowitness,NA,no_manipulation,1,0,0,0,recognition,live,NA,19,19,27,strong social influence,"the social influence of misleading questions was experimentally manipulated through the presence and answering behaviour of an adult confederate. they had two recall tests, data has been extracted from both",,.83,.727,.097,.144,NA,NA,314,,,,,,,
075,075_01,075_01_06,0308,roebers et al ,Social influence and children's event recall and suggestibility,2005,,article ,10.1080/17405620444000274,en,de,de,children,field,goods,NA,0,0,0,0,251,22,25,between,NA,NA,.83,.804,.097,.084,proportion,0,omit,omit,no misinformation,"10, low social influence vs no misleading interview CORRECT","Table 3, p.60",9.92,NA,0.42,NA,NA,.494,NA,no_manipulation,0,0,audiovisual,gang_theft_fight_weber_1993,NA,0,0,312,live,cowitness,NA,no_manipulation,1,0,0,0,recognition,live,NA,19,19,27,low social influence,"the social influence of misleading questions was experimentally manipulated through the presence and answering behaviour of an adult confederate. they had two recall tests, data has been extracted from both",,.83,.804,.097,.084,NA,NA,315,,,,,,,
075,075_01,075_01_06,0309,roebers et al ,Social influence and children's event recall and suggestibility,2005,,article ,10.1080/17405620444000274,en,de,de,children,field,goods,NA,0,0,0,0,251,22,18,between,NA,NA,.83,.72,.097,.097,proportion,0,omit,omit,no misinformation,"10, no confederate vs no misleading interview CORRECT","Table 3, p.60",9.92,NA,0.42,NA,NA,.494,NA,no_manipulation,0,0,audiovisual,gang_theft_fight_weber_1993,NA,0,0,312,live,interview,NA,no_manipulation,1,0,0,0,recognition,live,NA,19,19,27,NA,"the social influence of misleading questions was experimentally manipulated through the presence and answering behaviour of an adult confederate. they had two recall tests, data has been extracted from both",,.83,.72,.097,.097,NA,NA,316,,,,,,,
076,076_01,076_01_01,0310,greene et al ,inducing resistance to misleading information,1982,,article ,10.1016/S0022-5371(82)90571-0,en,en,us,students,lab,course_credit,NA,0,0,0,0,72,9,9,between,NA,NA,3.1,1.2,NA,NA,count,0,omit,omit,consistent,before event,"Fig 3, p. 212, data extracted with ruler",NA,NA,NA,NA,NA,NA,NA,no_manipulation,1,0,visual,wallet_snatching_slides_greene_et_al_1982,NA,0,0,0,text,narrative,NA,no_manipulation,0,0,0,0,recognition,text,NA,4,4,20,preevent warning,"N = 72, I divided them by 8 to get an estimated sample size for each condition",,0.775,0.3,NA,NA,NA,NA,317,,,,,,,
076,076_01,076_01_02,0311,greene et al ,inducing resistance to misleading information,1982,,article ,10.1016/S0022-5371(82)90571-0,en,en,us,students,lab,course_credit,NA,0,0,0,0,72,9,9,between,NA,NA,3.25,1.5,NA,NA,count,0,omit,omit,consistent,before PEI,"Fig 3, p. 212, data extracted with ruler",NA,NA,NA,NA,NA,NA,NA,no_manipulation,0,0,visual,wallet_snatching_slides_greene_et_al_1982,NA,0,1,0,text,narrative,NA,no_manipulation,0,0,0,0,recognition,text,NA,4,4,20,postevent warning,"N = 72, I divided them by 8 to get an estimated sample size for each condition",,0.8125,0.375,NA,NA,NA,NA,318,,,,,,,
076,076_01,076_01_03,0312,greene et al ,inducing resistance to misleading information,1982,,article ,10.1016/S0022-5371(82)90571-0,en,en,us,students,lab,course_credit,NA,0,0,0,0,72,9,9,between,NA,NA,2.5,1.05,NA,NA,count,0,omit,omit,neutral,before test,"Fig 3, p. 212, data extracted with ruler",NA,NA,NA,NA,NA,NA,NA,no_manipulation,0,0,visual,wallet_snatching_slides_greene_et_al_1982,NA,0,0,0,text,narrative,NA,no_manipulation,0,0,1,0,recognition,text,NA,4,4,20,pretest warning,"N = 72, I divided them by 8 to get an estimated sample size for each condition",,0.625,0.2625,NA,NA,NA,NA,319,,,,,,,
076,076_01,076_01_04,0313,greene et al ,inducing resistance to misleading information,1982,,article ,10.1016/S0022-5371(82)90571-0,en,en,us,students,lab,course_credit,NA,0,0,0,0,72,9,9,between,NA,NA,3.6,0.75,NA,NA,count,0,omit,omit,neutral,no warning,"Fig 3, p. 212, data extracted with ruler",NA,NA,NA,NA,NA,NA,NA,no_manipulation,0,0,visual,wallet_snatching_slides_greene_et_al_1982,NA,0,0,0,text,narrative,NA,no_manipulation,0,0,0,0,recognition,text,NA,4,4,20,NA,"N = 72, I divided them by 8 to get an estimated sample size for each condition",,0.9,0.1875,NA,NA,NA,NA,320,,,,,,,
076,076_02,076_02_01,0314,greene et al ,inducing resistance to misleading information,1982,,article ,10.1016/S0022-5371(82)90571-0,en,en,us,students,lab,course_credit,NA,0,0,0,0,60,20,20,between,NA,NA,2.35,1.1,NA,NA,count,0,omit,omit,consistent,no warning,"Results, p.213",NA,NA,NA,NA,NA,NA,NA,no_manipulation,0,0,visual,wallet_snatching_slides_greene_et_al_1982,NA,0,0,0,text,narrative,NA,no_manipulation,0,0,0,0,recognition,text,NA,4,4,6,NA,"N = 72, I divided them by 8 to get an estimated sample size for each condition",,0.5875,0.275,NA,NA,NA,NA,321,,,,,,,
