...1,id_record,id_study,id_control,id_misled,id_effect,authors,publication_year,bibtexkey,category,author,title,year,journal,doi,language_record,language_materials,country,population,modality,incentives,incentive_notes,preregistered,open_data,open_data_claimed,open_materials,n_total,n_control,n_mi,within_between,accuracy_control_prop,accuracy_mi_prop,accuracy_control_mean,accuracy_mi_mean,accuracy_control_sd,accuracy_mi_sd,accuracy_type,accuracy_reverse,test_statistic,statistic_type,control_type,notes_comparison,notes_source,age_mean,age_median,age_sd,age_min,age_max,gender_female_prop,neuro_condition,preevent_valence,preevent_warning,preevent_alcohol,event_medium,event_materials,event_valence,postevent_recall,postevent_warning,postevent_retention_interval,exposure_medium,exposure_method,exposure_credibility,exposure_valence,postexposure_recall,postexposure_retention_interval,postexposure_warning,postexposure_correction,test_type,test_medium,item_centrality,items_control,items_misled,items_total,notes_moderators,misinformation_type,misinformation_type_notes,sd_imputed,yi,vi,year_raw,control_acc,precision,leverage,resid,se,z,pred,se_pred,ci.lb,ci.ub,pi.lb,pi.ub
414,089,089_01,089_01_02,NA,0471,eakin et al,-4.664519326065374,Eakin_2003,article,Deborah K. Eakin; Thomas A. Schreiber; Susan Sergent-Marshall,Misinformation effects in eyewitness memory: The presence and absence of memory impairment as a function of warning and misinformation accessibility.,2003,"Journal of Experimental Psychology: Learning, Memory, and Cognition",10.1037/0278-7393.29.5.813,en,en,us,students,lab,course_credit,NA,0,0,0,0,96,48,48,within,NA,NA,0.68,0.69,0.291828316765324,0.314405555039322,proportion,0,omit,omit,neutral,MRT,"Results, p.816",NA,NA,NA,NA,NA,NA,NA,no_manipulation,0,0,visual,theft_slides_mccloskey_zaragoza_1985,NA,0,0,0,text,narrative,NA,no_manipulation,0,0,1,0,modified_test,text,NA,2,2,4,NA,contradictory,NA,1,-0.0327038547694645,0.0416722371985249,2003,0.03198320730676585,23.99679180256244,0.0022975412615128003,-0.41285868751177535,0.8745507228351668,-0.4720808944887122,0.3801548327423109,0.23423661712380248,-0.07894050068084002,0.8392501661654618,-1.40857439848476,2.1688840639693816
415,089,089_05,089_05_01,NA,0472,eakin et al,-4.664519326065374,Eakin_2003,article,Deborah K. Eakin; Thomas A. Schreiber; Susan Sergent-Marshall,Misinformation effects in eyewitness memory: The presence and absence of memory impairment as a function of warning and misinformation accessibility.,2003,"Journal of Experimental Psychology: Learning, Memory, and Cognition",10.1037/0278-7393.29.5.813,en,en,us,students,lab,course_credit,NA,0,0,0,0,283,56,56,between,NA,NA,0.71,0.64,0.220977024376912,0.270614733308381,proportion,0,omit,omit,neutral,control vs misled-immediate-specific-warning low accessibility,"Figure 6, p. 822, data extracted with ruler",NA,NA,NA,NA,NA,NA,NA,no_manipulation,0,0,visual,theft_slides_mccloskey_zaragoza_1985,NA,0,0,0,text,narrative,NA,no_manipulation,1,0,1,2,cued_recall,text,NA,4,4,4,NA,contradictory,NA,1,0.281411299312878,0.0360678228543793,2003,0.061983207306765764,27.725543735684102,-0.018379178300854393,-0.12333344437339067,0.8714093758405863,-0.14153329972427678,0.40474474368626867,0.23398086452974642,-0.05384932386357966,0.863338811236117,-1.38385589823109,2.1933453856036276
416,089,089_03,089_03_01,NA,0473,eakin et al,-4.664519326065374,Eakin_2003,article,Deborah K. Eakin; Thomas A. Schreiber; Susan Sergent-Marshall,Misinformation effects in eyewitness memory: The presence and absence of memory impairment as a function of warning and misinformation accessibility.,2003,"Journal of Experimental Psychology: Learning, Memory, and Cognition",10.1037/0278-7393.29.5.813,en,en,us,students,lab,course_credit,NA,0,0,0,0,144,36,36,between,NA,NA,0.63,0.57,0.193154123737374,0.213201328939579,proportion,0,omit,omit,neutral,control vs misled-immediate general-warning,"Figure 2, p. 818, data extracted with ruler",NA,NA,NA,NA,NA,NA,NA,no_manipulation,0,0,visual,theft_slides_mccloskey_zaragoza_1985,NA,0,0,0,text,narrative,NA,no_manipulation,0,0,2,1,cued_recall,text,NA,4,4,4,NA,contradictory,NA,1,0.291775848241071,0.0561467579556722,2003,-0.018016792693234196,17.81046736108074,0.049749141386624444,0.26804719577821384,0.879413160631973,0.3048023474945349,0.023728652462857144,0.24660245999897198,-0.45960328763410724,0.5070605925598215,-1.771373991341438,1.818831296267152
417,089,089_05,089_05_01,NA,0474,eakin et al,-4.664519326065374,Eakin_2003,article,Deborah K. Eakin; Thomas A. Schreiber; Susan Sergent-Marshall,Misinformation effects in eyewitness memory: The presence and absence of memory impairment as a function of warning and misinformation accessibility.,2003,"Journal of Experimental Psychology: Learning, Memory, and Cognition",10.1037/0278-7393.29.5.813,en,en,us,students,lab,course_credit,NA,0,0,0,0,283,56,56,between,NA,NA,0.71,0.55,0.213416587447619,0.265414551443445,proportion,0,omit,omit,neutral,control vs misled-warning at test only low accessibility,"Figure 6, p. 822, data extracted with ruler",NA,NA,NA,NA,NA,NA,NA,no_manipulation,0,0,visual,theft_slides_mccloskey_zaragoza_1985,NA,0,0,0,text,narrative,NA,no_manipulation,1,0,2,1,cued_recall,text,NA,4,4,4,NA,contradictory,NA,1,0.659846147528195,0.0376580220464634,2003,0.061983207306765764,26.554766970133887,0.060329332383221725,0.5343878092188644,0.8689656521665716,0.614970002423557,0.12545833830933065,0.24615084768445736,-0.35698845791621026,0.6079051345348716,-1.6694061826681057,1.920322859286767
418,089,089_05,089_05_01,NA,0475,eakin et al,-4.664519326065374,Eakin_2003,article,Deborah K. Eakin; Thomas A. Schreiber; Susan Sergent-Marshall,Misinformation effects in eyewitness memory: The presence and absence of memory impairment as a function of warning and misinformation accessibility.,2003,"Journal of Experimental Psychology: Learning, Memory, and Cognition",10.1037/0278-7393.29.5.813,en,en,us,students,lab,course_credit,NA,0,0,0,0,283,56,56,between,NA,NA,0.71,0.55,0.213416587447619,0.265414551443445,proportion,0,omit,omit,neutral,control vs misled-immediate-specific-warning high accessibility,"Figure 6, p. 822, data extracted with ruler",NA,NA,NA,NA,NA,NA,NA,no_manipulation,0,0,visual,theft_slides_mccloskey_zaragoza_1985,NA,0,0,0,text,narrative,NA,no_manipulation,0,0,1,2,cued_recall,text,NA,4,4,4,"interpolated test, they were exposed to misleading info twice",contradictory,NA,1,0.659846147528195,0.0376580220464634,2003,0.061983207306765764,26.554766970133887,-0.017102102469924864,0.23340744984437495,0.8722233413673561,0.2676005545534584,0.4264386976838201,0.23434587095789744,-0.03287076931932986,0.88574816468697,-1.3623455050510964,2.2152229004187367
419,089,089_05,089_05_01,NA,0476,eakin et al,-4.664519326065374,Eakin_2003,article,Deborah K. Eakin; Thomas A. Schreiber; Susan Sergent-Marshall,Misinformation effects in eyewitness memory: The presence and absence of memory impairment as a function of warning and misinformation accessibility.,2003,"Journal of Experimental Psychology: Learning, Memory, and Cognition",10.1037/0278-7393.29.5.813,en,en,us,students,lab,course_credit,NA,0,0,0,0,283,56,56,between,NA,NA,0.71,0.54,0.213226587447619,0.269330708237096,proportion,0,omit,omit,neutral,control vs misled-warning at test only high accessibility,"Figure 6, p. 822, data extracted with ruler",NA,NA,NA,NA,NA,NA,NA,no_manipulation,0,0,visual,theft_slides_mccloskey_zaragoza_1985,NA,0,0,0,text,narrative,NA,no_manipulation,0,0,2,1,cued_recall,text,NA,4,4,4,"interpolated test, they were exposed to misleading info twice",contradictory,NA,1,0.695080761199832,0.0378711485026345,2003,0.061983207306765764,26.40532541363078,0.06512338589869013,0.5479284688929499,0.8688889113910931,0.6306081959496009,0.14715229230688207,0.24685366227549005,-0.3366719952048922,0.6309765798186563,-1.6480829788098454,1.9423875634236094
420,089,089_03,089_03_01,NA,0477,eakin et al,-4.664519326065374,Eakin_2003,article,Deborah K. Eakin; Thomas A. Schreiber; Susan Sergent-Marshall,Misinformation effects in eyewitness memory: The presence and absence of memory impairment as a function of warning and misinformation accessibility.,2003,"Journal of Experimental Psychology: Learning, Memory, and Cognition",10.1037/0278-7393.29.5.813,en,en,us,students,lab,course_credit,NA,0,0,0,0,144,36,36,between,NA,NA,0.63,0.53,0.193868865800866,0.212102408304658,proportion,0,omit,omit,neutral,control vs misled-immediate specific warning,"Figure 2, p. 818, data extracted with ruler",NA,NA,NA,NA,NA,NA,NA,no_manipulation,0,0,visual,theft_slides_mccloskey_zaragoza_1985,NA,0,0,0,text,narrative,NA,no_manipulation,0,0,1,2,cued_recall,text,NA,4,4,4,NA,contradictory,NA,1,0.486854456712183,0.0572015782084758,2003,-0.018016792693234196,17.4820351346849,-0.010641459933888568,0.18383939887238787,0.883419264788831,0.20809983005785151,0.30301505783979515,0.2341057522211368,-0.15582378508729067,0.761853900766881,-1.4856483597024603,2.0916784753820505
421,089,089_03,089_03_01,NA,0478,eakin et al,-4.664519326065374,Eakin_2003,article,Deborah K. Eakin; Thomas A. Schreiber; Susan Sergent-Marshall,Misinformation effects in eyewitness memory: The presence and absence of memory impairment as a function of warning and misinformation accessibility.,2003,"Journal of Experimental Psychology: Learning, Memory, and Cognition",10.1037/0278-7393.29.5.813,en,en,us,students,lab,course_credit,NA,0,0,0,0,144,36,36,between,NA,NA,0.63,0.455,0.196278787878788,0.2064459995745,proportion,0,omit,omit,neutral,control vs misled-warning at test only,"Figure 2, p. 818, data extracted with ruler",NA,NA,NA,NA,NA,NA,NA,no_manipulation,0,0,visual,theft_slides_mccloskey_zaragoza_1985,NA,0,0,0,text,narrative,NA,no_manipulation,0,0,1,1,cued_recall,text,NA,4,4,4,NA,contradictory,NA,1,0.859455461088596,0.0606851645110765,2003,-0.018016792693234196,16.478492034366585,-0.010030594916647113,0.5564404032488008,0.8853887189831589,0.6284701750976172,0.30301505783979515,0.2341057522211368,-0.15582378508729067,0.761853900766881,-1.4856483597024603,2.0916784753820505
422,089,089_01,089_01_01,NA,0479,eakin et al,-4.664519326065374,Eakin_2003,article,Deborah K. Eakin; Thomas A. Schreiber; Susan Sergent-Marshall,Misinformation effects in eyewitness memory: The presence and absence of memory impairment as a function of warning and misinformation accessibility.,2003,"Journal of Experimental Psychology: Learning, Memory, and Cognition",10.1037/0278-7393.29.5.813,en,en,us,students,lab,course_credit,NA,0,0,0,0,96,48,48,within,NA,NA,0.6,0.44,0.378724740250641,0.399065482130897,proportion,0,omit,omit,neutral,MOT,"Results, p.816",NA,NA,NA,NA,NA,NA,NA,no_manipulation,0,0,visual,theft_slides_mccloskey_zaragoza_1985,NA,0,0,0,text,narrative,NA,no_manipulation,0,0,1,1,cued_recall,text,NA,2,2,4,NA,contradictory,NA,1,0.407989652868279,0.0425336226919145,2003,-0.04801679269323422,23.510811840396016,-0.0019346529782598484,0.1512584599699932,0.8750908495375537,0.17284886483492146,0.2567311928982858,0.23405800597745588,-0.2020140691107884,0.71547645490736,-1.5319082209834076,2.0453706067799793
423,089,089_04,089_04_01,NA,0480,eakin et al,-4.664519326065374,Eakin_2003,article,Deborah K. Eakin; Thomas A. Schreiber; Susan Sergent-Marshall,Misinformation effects in eyewitness memory: The presence and absence of memory impairment as a function of warning and misinformation accessibility.,2003,"Journal of Experimental Psychology: Learning, Memory, and Cognition",10.1037/0278-7393.29.5.813,en,en,us,students,lab,course_credit,NA,0,0,0,0,456,57,57,between,NA,NA,0.44,0.43,0.50230254566417,0.488352169190224,proportion,0,omit,omit,neutral,control vs misled-immediate general-warning low accessibility,"Figure 4, p. 820, data extracted with ruler",NA,NA,NA,NA,NA,NA,NA,no_manipulation,0,0,visual,theft_slides_mccloskey_zaragoza_1985,NA,0,0,0,text,narrative,NA,no_manipulation,0,0,2,1,cued_recall,text,NA,4,4,4,NA,contradictory,NA,1,0.0200511358269309,0.035089482666877,2003,-0.2080167926932342,28.49856777580702,0.07962540740587105,0.2894536279936331,0.8673502108292389,0.33372174743221433,-0.2694024921667022,0.24663052701548982,-0.7527894426051951,0.21398445827179063,-2.064519948304183,1.5257149639707785
424,089,089_04,089_04_01,NA,0481,eakin et al,-4.664519326065374,Eakin_2003,article,Deborah K. Eakin; Thomas A. Schreiber; Susan Sergent-Marshall,Misinformation effects in eyewitness memory: The presence and absence of memory impairment as a function of warning and misinformation accessibility.,2003,"Journal of Experimental Psychology: Learning, Memory, and Cognition",10.1037/0278-7393.29.5.813,en,en,us,students,lab,course_credit,NA,0,0,0,0,456,57,57,between,NA,NA,0.44,0.42,0.502088259949884,0.488352169190224,proportion,0,omit,omit,neutral,control vs misled-immediate specific warning low accessibility,"Figure 4, p. 820, data extracted with ruler",NA,NA,NA,NA,NA,NA,NA,no_manipulation,0,0,visual,theft_slides_mccloskey_zaragoza_1985,NA,0,0,0,text,narrative,NA,no_manipulation,0,0,1,2,cued_recall,text,NA,4,4,4,NA,contradictory,NA,1,0.0401110674884427,0.035094775867259,2003,-0.2080167926932342,28.494269454301623,-0.01698642763515011,0.03022715427820684,0.8707937197857907,0.0347121868146253,0.009883913210235866,0.2341935008993034,-0.44912691396574755,0.46889474038621926,-1.7788236305039549,1.7985914569244268
425,089,089_02,089_02_01,NA,0482,eakin et al,-4.664519326065374,Eakin_2003,article,Deborah K. Eakin; Thomas A. Schreiber; Susan Sergent-Marshall,Misinformation effects in eyewitness memory: The presence and absence of memory impairment as a function of warning and misinformation accessibility.,2003,"Journal of Experimental Psychology: Learning, Memory, and Cognition",10.1037/0278-7393.29.5.813,en,en,us,students,lab,course_credit,NA,0,0,0,0,80,40,40,between,NA,NA,0.68,0.4,0.193204213564214,0.206689933862434,proportion,0,omit,omit,neutral,control vs misled,Results p. 817,NA,NA,NA,NA,NA,NA,NA,no_manipulation,0,0,visual,theft_slides_mccloskey_zaragoza_1985,NA,0,0,0,text,narrative,NA,no_manipulation,0,0,1,1,cued_recall,text,NA,4,4,4,NA,contradictory,NA,1,1.38606699120401,0.0620073856506583,2003,0.03198320730676585,16.127111141789985,-0.0013238843655516963,1.0059121584616992,0.8861005108133297,1.1352122543506913,0.3801548327423109,0.23423661712380248,-0.07894050068084002,0.8392501661654618,-1.40857439848476,2.1688840639693816
426,089,089_04,089_04_02,NA,0483,eakin et al,-4.664519326065374,Eakin_2003,article,Deborah K. Eakin; Thomas A. Schreiber; Susan Sergent-Marshall,Misinformation effects in eyewitness memory: The presence and absence of memory impairment as a function of warning and misinformation accessibility.,2003,"Journal of Experimental Psychology: Learning, Memory, and Cognition",10.1037/0278-7393.29.5.813,en,en,us,students,lab,course_credit,NA,0,0,0,0,456,57,57,between,NA,NA,0.49,0.37,0.49841637680544,0.480733189063239,proportion,0,omit,omit,neutral,control vs misled-warning at test only high accessibility,"Figure 4, p. 820, data extracted with ruler",NA,NA,NA,NA,NA,NA,NA,no_manipulation,0,0,visual,theft_slides_mccloskey_zaragoza_1985,NA,0,0,0,text,narrative,NA,no_manipulation,0,0,1,1,cued_recall,text,NA,4,4,4,"interpolated test, they were exposed to misleading info twice",contradictory,NA,1,0.243425317220596,0.0353476135309822,2003,-0.1580167926932342,28.290453020923167,-0.01698974555350593,0.15640162910784455,0.8709692384176332,0.17957193229004645,0.08702368811275145,0.23408058799435147,-0.3717658338361363,0.5458132100616392,-1.701627077946784,1.875674454172287
427,089,089_04,089_04_02,NA,0484,eakin et al,-4.664519326065374,Eakin_2003,article,Deborah K. Eakin; Thomas A. Schreiber; Susan Sergent-Marshall,Misinformation effects in eyewitness memory: The presence and absence of memory impairment as a function of warning and misinformation accessibility.,2003,"Journal of Experimental Psychology: Learning, Memory, and Cognition",10.1037/0278-7393.29.5.813,en,en,us,students,lab,course_credit,NA,0,0,0,0,456,57,57,between,NA,NA,0.49,0.37,0.49841637680544,0.480733189063239,proportion,0,omit,omit,neutral,control vs misled-immediate specific warning high accessibility,"Figure 4, p. 820, data extracted with ruler",NA,NA,NA,NA,NA,NA,NA,no_manipulation,0,0,visual,theft_slides_mccloskey_zaragoza_1985,NA,0,0,0,text,narrative,NA,no_manipulation,0,0,1,2,cued_recall,text,NA,4,4,4,"interpolated test, they were exposed to misleading info twice",contradictory,NA,1,0.243425317220596,0.0353476135309822,2003,-0.1580167926932342,28.290453020923167,-0.016989745553505763,0.15640162910784455,0.8709692384176332,0.17957193229004645,0.08702368811275145,0.23408058799435147,-0.3717658338361363,0.5458132100616392,-1.701627077946784,1.875674454172287
428,089,089_04,089_04_01,NA,0485,eakin et al,-4.664519326065374,Eakin_2003,article,Deborah K. Eakin; Thomas A. Schreiber; Susan Sergent-Marshall,Misinformation effects in eyewitness memory: The presence and absence of memory impairment as a function of warning and misinformation accessibility.,2003,"Journal of Experimental Psychology: Learning, Memory, and Cognition",10.1037/0278-7393.29.5.813,en,en,us,students,lab,course_credit,NA,0,0,0,0,456,57,57,between,NA,NA,0.44,0.36,0.50002531550544,0.489397028158477,proportion,0,omit,omit,neutral,control vs misled-warning at test only low accessibility,"Figure 4, p. 820, data extracted with ruler",NA,NA,NA,NA,NA,NA,NA,no_manipulation,0,0,visual,theft_slides_mccloskey_zaragoza_1985,NA,0,0,0,text,narrative,NA,no_manipulation,0,0,1,1,cued_recall,text,NA,4,4,4,NA,contradictory,NA,1,0.160615540943688,0.0352008655789151,2003,-0.2080167926932342,28.408392337914215,-0.016935233291479924,0.1507316277334521,0.8708546331794014,0.17308471700167263,0.009883913210235866,0.2341935008993034,-0.44912691396574755,0.46889474038621926,-1.7788236305039549,1.7985914569244268
429,089,089_04,089_04_02,NA,0486,eakin et al,-4.664519326065374,Eakin_2003,article,Deborah K. Eakin; Thomas A. Schreiber; Susan Sergent-Marshall,Misinformation effects in eyewitness memory: The presence and absence of memory impairment as a function of warning and misinformation accessibility.,2003,"Journal of Experimental Psychology: Learning, Memory, and Cognition",10.1037/0278-7393.29.5.813,en,en,us,students,lab,course_credit,NA,0,0,0,0,456,57,57,between,NA,NA,0.49,0.36,0.49841637680544,0.480733189063239,proportion,0,omit,omit,neutral,control vs misled-immediate general-warning high accessibility,"Figure 4, p. 820, data extracted with ruler",NA,NA,NA,NA,NA,NA,NA,no_manipulation,0,0,visual,theft_slides_mccloskey_zaragoza_1985,NA,0,0,0,text,narrative,NA,no_manipulation,0,0,2,1,cued_recall,text,NA,4,4,4,"interpolated test, they were exposed to misleading info twice",contradictory,NA,1,0.263710760322313,0.035392734057499,2003,-0.1580167926932342,28.254386857353293,0.07897055125660223,0.4559734775864996,0.8675513489114267,0.5255867311584949,-0.1922627172641866,0.24653785403878908,-0.6754680320060058,0.2909425974776327,-1.9873312712949274,1.602805836766554
430,090,090_03,090_03_02,NA,0487,prull & yockelson,5.335480673934626,Prull_2013,article,Matthew W. Prull; Melissa B. Yockelson,Adult Age-Related Differences in the Misinformation Effect for Context-Consistent and Context-Inconsistent Objects,2013,Applied Cognitive Psychology,10.1002/acp.2916,en,en,us,community,lab,money,NA,0,0,0,0,80,40,40,within,NA,NA,0.12,0.24,0.307,0.29,proportion,1,omit,omit,consistent,old,"Table 1, p. 388, SD was calculated through CI",19.68,NA,NA,62,87,NA,NA,no_manipulation,0,0,visual,kitchen_woodshop_slides_prull_yockeson_2013,NA,0,0,0,text,narrative,NA,no_manipulation,0,0,0,0,recognition,text,NA,4,4,24,context-inconsistent misinfo,contradictory,NA,0,0.397968738500849,0.0509898694801497,2013,-0.5280167926932342,19.611738766840713,0.012377868353116021,0.5908916123879944,0.879646303309684,0.6717377315913848,-0.19292287388714532,0.2350441936495214,-0.6536010282154653,0.2677552804411747,-1.9820590060332215,1.5962132582589308
431,090,090_03,090_03_01,NA,0488,prull & yockelson,5.335480673934626,Prull_2013,article,Matthew W. Prull; Melissa B. Yockelson,Adult Age-Related Differences in the Misinformation Effect for Context-Consistent and Context-Inconsistent Objects,2013,Applied Cognitive Psychology,10.1002/acp.2916,en,en,us,students,lab,course_credit,NA,0,0,0,0,80,40,40,within,NA,NA,0.68,0.66,0.177430808080808,0.208837298556999,proportion,0,omit,omit,consistent,young,"Table 1, p. 388, SD was calculated through CI",72.85,NA,NA,18,23,NA,NA,no_manipulation,0,0,visual,kitchen_woodshop_slides_prull_yockeson_2013,NA,0,0,0,text,narrative,NA,no_manipulation,1,0,0,0,source_monitoring,text,NA,4,4,24,context-consistent misinfo,contradictory,NA,1,0.102218235114443,0.0500653035474369,2013,0.03198320730676585,19.97391265295135,0.004205003900649047,-0.5471304159090351,0.8797976076268794,-0.6218821364891368,0.6493486510234782,0.23249730229843568,0.19366231201582274,1.1050349900311336,-1.1385086634827641,2.4372059655297207
