"","id_record","id_study","id_control","id_effect","authors","publication_year","bibtexkey","category","author","title","year","journal","doi","language_record","language_materials","country","population","modality","incentives","incentive_notes","preregistered","open_data","open_data_claimed","open_materials","n_total","n_control","n_mi","within_between","accuracy_control_prop","accuracy_mi_prop","accuracy_control_mean","accuracy_mi_mean","accuracy_control_sd","accuracy_mi_sd","accuracy_type","accuracy_reverse","test_statistic","statistic_type","control_type","notes_comparison","notes_source","age_mean","age_median","age_sd","age_min","age_max","gender_female_prop","neuro_condition","preevent_valence","preevent_warning","preevent_alcohol","event_medium","event_materials","event_valence","postevent_recall","postevent_warning","postevent_retention_interval","exposure_medium","exposure_method","exposure_credibility","exposure_valence","postexposure_recall","postexposure_retention_interval","postexposure_warning","postexposure_correction","test_type","test_medium","item_centrality","items_control","items_misled","items_total","notes_moderators","notes_general","total_accuracy_control_mean","total_accuracy_mi_mean","total_accuracy_control_sd","total_accuracy_mi_sd","total_accuracy_control_prop","total_accuracy_mi_prop","id"
"375","088","088_03","088_03_01","0375","saunders",2012,"Saunders_2012","article","Jo Saunders","The role of self-esteem in the misinformation effect",2012,"Memory","10.1080/09658211.2011.640690","en","en","gb","students","lab","course_credit",NA,0,0,0,0,100,25,25,"between",NA,NA,0.66,0.6,0.37,0.38,"proportion",1,"omit","omit","no_misinformation","high peripheral","Table 3, p.95",22.1,NA,NA,NA,NA,0.5,NA,"no_manipulation",0,0,"visual","street_robbery_saunders_2012",NA,0,0,72,"text","questionnaire",NA,"no_manipulation",0,0,0,0,"modified_test","text",NA,2,2,NA,"high self-esteem, nonsalient items","The study had a 2 (self-esteem: high or low)2 (misled: misinformation or no misinformation)2 (misled item: salient and non-salient) mixed design with repeated measures on the latter factor. Gender distr was generalized across conditions. Participants were divided into two groups based on a medium split of their self-esteem scores,",0.34,0.4,0.37,0.38,NA,NA,407
"376","088","088_03","088_03_02","0376","saunders",2012,"Saunders_2012","article","Jo Saunders","The role of self-esteem in the misinformation effect",2012,"Memory","10.1080/09658211.2011.640690","en","en","gb","students","lab","course_credit",NA,0,0,0,0,100,25,25,"between",NA,NA,0.58,0.6,0.37,0.41,"proportion",1,"omit","omit","no_misinformation","low peripheral","Table 3, p.95",22.1,NA,NA,NA,NA,0.5,NA,"no_manipulation",0,0,"visual","street_robbery_saunders_2012",NA,0,0,72,"text","questionnaire",NA,"no_manipulation",0,0,0,0,"modified_test","text",NA,2,2,NA,"low self-esteem, nonsalient items","The study had a 2 (self-esteem: high or low)2 (misled: misinformation or no misinformation)2 (misled item: salient and non-salient) mixed design with repeated measures on the latter factor. Gender distr was generalized across conditions. Participants were divided into two groups based on a medium split of their self-esteem scores,",0.42,0.4,0.37,0.41,NA,NA,408
"377","088","088_04","088_04_01","0377","saunders",2012,"Saunders_2012","article","Jo Saunders","The role of self-esteem in the misinformation effect",2012,"Memory","10.1080/09658211.2011.640690","en","en","gb","students","lab","course_credit",NA,0,0,0,0,100,25,25,"between",NA,NA,0.68,0.64,0.38,0.42,"proportion",0,"omit","omit","no_misinformation","high salient","Table 1, p.93",22.9,NA,NA,NA,NA,0.5,NA,"no_manipulation",0,0,"visual","drive_by_shooting_saunders_2012",NA,0,0,0,"text","questionnaire",NA,"no_manipulation",0,0,0,0,"recognition","text",NA,2,2,NA,"high self-esteem, salient items","The study had a 2 (self-esteem: high or low)2 (misled: misinformation or no misinformation)2 (misled item: salient and non-salient) mixed design with repeated measures on the latter factor. Gender distr was generalized across conditions. Participants were divided into two groups based on a medium split of their self-esteem scores,",0.68,0.64,0.38,0.42,NA,NA,409
"378","088","088_04","088_04_02","0378","saunders",2012,"Saunders_2012","article","Jo Saunders","The role of self-esteem in the misinformation effect",2012,"Memory","10.1080/09658211.2011.640690","en","en","gb","students","lab","course_credit",NA,0,0,0,0,100,25,25,"between",NA,NA,0.66,0.34,0.37,0.35,"proportion",0,"omit","omit","no_misinformation","low salient","Table 1, p.93",22.9,NA,NA,NA,NA,0.5,NA,"no_manipulation",0,0,"visual","drive_by_shooting_saunders_2012",NA,0,0,0,"text","questionnaire",NA,"no_manipulation",0,0,0,0,"recognition","text",NA,2,2,NA,"low self-esteem, salient items","The study had a 2 (self-esteem: high or low)2 (misled: misinformation or no misinformation)2 (misled item: salient and non-salient) mixed design with repeated measures on the latter factor. Gender distr was generalized across conditions. Participants were divided into two groups based on a medium split of their self-esteem scores,",0.66,0.34,0.37,0.35,NA,NA,410
"379","088","088_04","088_04_01","0379","saunders",2012,"Saunders_2012","article","Jo Saunders","The role of self-esteem in the misinformation effect",2012,"Memory","10.1080/09658211.2011.640690","en","en","gb","students","lab","course_credit",NA,0,0,0,0,100,25,25,"between",NA,NA,0.62,0.58,0.39,0.34,"proportion",0,"omit","omit","no_misinformation","high non-salient","Table 1, p.93",22.9,NA,NA,NA,NA,0.5,NA,"no_manipulation",0,0,"visual","drive_by_shooting_saunders_2012",NA,0,0,0,"text","questionnaire",NA,"no_manipulation",0,0,0,0,"recognition","text",NA,2,2,NA,"high self-esteem, nonsalient items","The study had a 2 (self-esteem: high or low)2 (misled: misinformation or no misinformation)2 (misled item: salient and non-salient) mixed design with repeated measures on the latter factor. Gender distr was generalized across conditions. Participants were divided into two groups based on a medium split of their self-esteem scores,",0.62,0.58,0.39,0.34,NA,NA,411
"380","088","088_04","088_04_02","0380","saunders",2012,"Saunders_2012","article","Jo Saunders","The role of self-esteem in the misinformation effect",2012,"Memory","10.1080/09658211.2011.640690","en","en","gb","students","lab","course_credit",NA,0,0,0,0,100,25,25,"between",NA,NA,0.6,0.28,0.38,0.36,"proportion",0,"omit","omit","no_misinformation","low non-salient","Table 1, p.93",22.9,NA,NA,NA,NA,0.5,NA,"no_manipulation",0,0,"visual","drive_by_shooting_saunders_2012",NA,0,0,0,"text","questionnaire",NA,"no_manipulation",0,0,0,0,"recognition","text",NA,2,2,NA,"low self-esteem, nonsalient items","The study had a 2 (self-esteem: high or low)2 (misled: misinformation or no misinformation)2 (misled item: salient and non-salient) mixed design with repeated measures on the latter factor. Gender distr was generalized across conditions. Participants were divided into two groups based on a medium split of their self-esteem scores,",0.6,0.28,0.38,0.36,NA,NA,412
"381","089","089_01","089_01_01","0381","eakin et al",2003,"Eakin_2003","article","Deborah K. Eakin; Thomas A. Schreiber; Susan Sergent-Marshall","Misinformation effects in eyewitness memory: The presence and absence of memory impairment as a function of warning and misinformation accessibility.",2003,"Journal of Experimental Psychology: Learning, Memory, and Cognition","10.1037/0278-7393.29.5.813","en","en","us","students","lab","course_credit",NA,0,0,0,0,96,48,48,"within",NA,NA,0.6,0.44,NA,NA,"proportion",0,"omit","omit","neutral","MOT","Results, p.816",NA,NA,NA,NA,NA,NA,NA,"no_manipulation",0,0,"visual","theft_slides_mccloskey_zaragoza_1985",NA,0,0,0,"text","narrative",NA,"no_manipulation",0,0,1,1,"cued_recall","text",NA,2,2,4,NA,"The design was a 2 (test type: MOT, MRT) 2 (postevent information: misled, control) mixed factorial manipulated between subjects and within subjects, respectively.",0.6,0.44,NA,NA,NA,NA,413
"382","089","089_01","089_01_02","0382","eakin et al",2003,"Eakin_2003","article","Deborah K. Eakin; Thomas A. Schreiber; Susan Sergent-Marshall","Misinformation effects in eyewitness memory: The presence and absence of memory impairment as a function of warning and misinformation accessibility.",2003,"Journal of Experimental Psychology: Learning, Memory, and Cognition","10.1037/0278-7393.29.5.813","en","en","us","students","lab","course_credit",NA,0,0,0,0,96,48,48,"within",NA,NA,0.68,0.69,NA,NA,"proportion",0,"omit","omit","neutral","MRT","Results, p.816",NA,NA,NA,NA,NA,NA,NA,"no_manipulation",0,0,"visual","theft_slides_mccloskey_zaragoza_1985",NA,0,0,0,"text","narrative",NA,"no_manipulation",0,0,1,0,"modified_test","text",NA,2,2,4,NA,"The design was a 2 (test type: MOT, MRT) 2 (postevent information: misled, control) mixed factorial manipulated between subjects and within subjects, respectively.",0.68,0.69,NA,NA,NA,NA,414
"383","089","089_02","089_02_01","0383","eakin et al",2003,"Eakin_2003","article","Deborah K. Eakin; Thomas A. Schreiber; Susan Sergent-Marshall","Misinformation effects in eyewitness memory: The presence and absence of memory impairment as a function of warning and misinformation accessibility.",2003,"Journal of Experimental Psychology: Learning, Memory, and Cognition","10.1037/0278-7393.29.5.813","en","en","us","students","lab","course_credit",NA,0,0,0,0,80,40,40,"between",NA,NA,0.68,0.4,NA,NA,"proportion",0,"omit","omit","neutral","control vs misled","Results p. 817",NA,NA,NA,NA,NA,NA,NA,"no_manipulation",0,0,"visual","theft_slides_mccloskey_zaragoza_1985",NA,0,0,0,"text","narrative",NA,"no_manipulation",0,0,1,1,"cued_recall","text",NA,4,4,4,NA,"a control x misled x misled-reversed between design. I did not extract data from misled-reversed condition, since they are exposed to misinformation prior to the event",0.68,0.4,NA,NA,NA,NA,415
"384","089","089_03","089_03_01","0384","eakin et al",2003,"Eakin_2003","article","Deborah K. Eakin; Thomas A. Schreiber; Susan Sergent-Marshall","Misinformation effects in eyewitness memory: The presence and absence of memory impairment as a function of warning and misinformation accessibility.",2003,"Journal of Experimental Psychology: Learning, Memory, and Cognition","10.1037/0278-7393.29.5.813","en","en","us","students","lab","course_credit",NA,0,0,0,0,144,36,36,"between",NA,NA,0.63,0.455,NA,NA,"proportion",0,"omit","omit","neutral","control vs misled-warning at test only","Figure 2, p. 818, data extracted with ruler",NA,NA,NA,NA,NA,NA,NA,"no_manipulation",0,0,"visual","theft_slides_mccloskey_zaragoza_1985",NA,0,0,0,"text","narrative",NA,"no_manipulation",0,0,1,1,"cued_recall","text",NA,4,4,4,NA,"a control x misled-warning at-test-only x misled-immediate general-warning x misled-immediate specific-warning between subjects design",0.63,0.455,NA,NA,NA,NA,416
"385","089","089_03","089_03_01","0385","eakin et al",2003,"Eakin_2003","article","Deborah K. Eakin; Thomas A. Schreiber; Susan Sergent-Marshall","Misinformation effects in eyewitness memory: The presence and absence of memory impairment as a function of warning and misinformation accessibility.",2003,"Journal of Experimental Psychology: Learning, Memory, and Cognition","10.1037/0278-7393.29.5.813","en","en","us","students","lab","course_credit",NA,0,0,0,0,144,36,36,"between",NA,NA,0.63,0.57,NA,NA,"proportion",0,"omit","omit","neutral","control vs misled-immediate general-warning","Figure 2, p. 818, data extracted with ruler",NA,NA,NA,NA,NA,NA,NA,"no_manipulation",0,0,"visual","theft_slides_mccloskey_zaragoza_1985",NA,0,0,0,"text","narrative",NA,"no_manipulation",0,0,2,1,"cued_recall","text",NA,4,4,4,NA,"a control x misled-warning at-test-only x misled-immediate general-warning x misled-immediate specific-warning between subjects design",0.63,0.57,NA,NA,NA,NA,417
"386","089","089_03","089_03_01","0386","eakin et al",2003,"Eakin_2003","article","Deborah K. Eakin; Thomas A. Schreiber; Susan Sergent-Marshall","Misinformation effects in eyewitness memory: The presence and absence of memory impairment as a function of warning and misinformation accessibility.",2003,"Journal of Experimental Psychology: Learning, Memory, and Cognition","10.1037/0278-7393.29.5.813","en","en","us","students","lab","course_credit",NA,0,0,0,0,144,36,36,"between",NA,NA,0.63,0.53,NA,NA,"proportion",0,"omit","omit","neutral","control vs misled-immediate specific warning","Figure 2, p. 818, data extracted with ruler",NA,NA,NA,NA,NA,NA,NA,"no_manipulation",0,0,"visual","theft_slides_mccloskey_zaragoza_1985",NA,0,0,0,"text","narrative",NA,"no_manipulation",0,0,1,2,"cued_recall","text",NA,4,4,4,NA,"a control x misled-warning at-test-only x misled-immediate general-warning x misled-immediate specific-warning between subjects design",0.63,0.53,NA,NA,NA,NA,418
"387","089","089_04","089_04_01","0387","eakin et al",2003,"Eakin_2003","article","Deborah K. Eakin; Thomas A. Schreiber; Susan Sergent-Marshall","Misinformation effects in eyewitness memory: The presence and absence of memory impairment as a function of warning and misinformation accessibility.",2003,"Journal of Experimental Psychology: Learning, Memory, and Cognition","10.1037/0278-7393.29.5.813","en","en","us","students","lab","course_credit",NA,0,0,0,0,456,57,57,"between",NA,NA,0.44,0.36,NA,NA,"proportion",0,"omit","omit","neutral","control vs misled-warning at test only low accessibility","Figure 4, p. 820, data extracted with ruler",NA,NA,NA,NA,NA,NA,NA,"no_manipulation",0,0,"visual","theft_slides_mccloskey_zaragoza_1985",NA,0,0,0,"text","narrative",NA,"no_manipulation",0,0,1,1,"cued_recall","text",NA,4,4,4,NA,"a 4 (control x misled-warning at-test-only x misled-immediate general-warning x misled-immediate specific-warning) x 2 (low and high accessibility) between subjects design. high accessibility was manipulated through an interpolated test where the subjects were exposed to misinfo twice.",0.44,0.36,NA,NA,NA,NA,419
"388","089","089_04","089_04_01","0388","eakin et al",2003,"Eakin_2003","article","Deborah K. Eakin; Thomas A. Schreiber; Susan Sergent-Marshall","Misinformation effects in eyewitness memory: The presence and absence of memory impairment as a function of warning and misinformation accessibility.",2003,"Journal of Experimental Psychology: Learning, Memory, and Cognition","10.1037/0278-7393.29.5.813","en","en","us","students","lab","course_credit",NA,0,0,0,0,456,57,57,"between",NA,NA,0.44,0.43,NA,NA,"proportion",0,"omit","omit","neutral","control vs misled-immediate general-warning low accessibility","Figure 4, p. 820, data extracted with ruler",NA,NA,NA,NA,NA,NA,NA,"no_manipulation",0,0,"visual","theft_slides_mccloskey_zaragoza_1985",NA,0,0,0,"text","narrative",NA,"no_manipulation",0,0,2,1,"cued_recall","text",NA,4,4,4,NA,"a 4 (control x misled-warning at-test-only x misled-immediate general-warning x misled-immediate specific-warning) x 2 (low and high accessibility) between subjects design. high accessibility was manipulated through an interpolated test where the subjects were exposed to misinfo twice.",0.44,0.43,NA,NA,NA,NA,420
"389","089","089_04","089_04_01","0389","eakin et al",2003,"Eakin_2003","article","Deborah K. Eakin; Thomas A. Schreiber; Susan Sergent-Marshall","Misinformation effects in eyewitness memory: The presence and absence of memory impairment as a function of warning and misinformation accessibility.",2003,"Journal of Experimental Psychology: Learning, Memory, and Cognition","10.1037/0278-7393.29.5.813","en","en","us","students","lab","course_credit",NA,0,0,0,0,456,57,57,"between",NA,NA,0.44,0.42,NA,NA,"proportion",0,"omit","omit","neutral","control vs misled-immediate specific warning low accessibility","Figure 4, p. 820, data extracted with ruler",NA,NA,NA,NA,NA,NA,NA,"no_manipulation",0,0,"visual","theft_slides_mccloskey_zaragoza_1985",NA,0,0,0,"text","narrative",NA,"no_manipulation",0,0,1,2,"cued_recall","text",NA,4,4,4,NA,"a 4 (control x misled-warning at-test-only x misled-immediate general-warning x misled-immediate specific-warning) x 2 (low and high accessibility) between subjects design. high accessibility was manipulated through an interpolated test where the subjects were exposed to misinfo twice.",0.44,0.42,NA,NA,NA,NA,421
"390","089","089_04","089_04_02","0390","eakin et al",2003,"Eakin_2003","article","Deborah K. Eakin; Thomas A. Schreiber; Susan Sergent-Marshall","Misinformation effects in eyewitness memory: The presence and absence of memory impairment as a function of warning and misinformation accessibility.",2003,"Journal of Experimental Psychology: Learning, Memory, and Cognition","10.1037/0278-7393.29.5.813","en","en","us","students","lab","course_credit",NA,0,0,0,0,456,57,57,"between",NA,NA,0.49,0.37,NA,NA,"proportion",0,"omit","omit","neutral","control vs misled-warning at test only high accessibility","Figure 4, p. 820, data extracted with ruler",NA,NA,NA,NA,NA,NA,NA,"no_manipulation",0,0,"visual","theft_slides_mccloskey_zaragoza_1985",NA,0,0,0,"text","narrative",NA,"no_manipulation",0,0,1,1,"cued_recall","text",NA,4,4,4,"interpolated test, they were exposed to misleading info twice","a 4 (control x misled-warning at-test-only x misled-immediate general-warning x misled-immediate specific-warning) x 2 (low and high accessibility) between subjects design. high accessibility was manipulated through an interpolated test where the subjects were exposed to misinfo twice.",0.49,0.37,NA,NA,NA,NA,422
